date,state,district,bio_age_5_17,bio_age_17_,total_bio,total_bio_lag_7,total_bio_lag_14,total_bio_roll_mean_7,total_bio_roll_mean_30,total_bio_roll_std_30,capacity_ratio,risk_level,z_score,is_anomaly_z,is_anomaly_if,day,month,weekday,year
2025-11-18,Bihar,Gopalganj,115,214,329,540.0,314.0,366.85714285714283,359.76666666666665,227.53562560517372,0.9119467800055437,Low,-0.13462525409417014,0,0,18,11,1,2025
2025-11-19,Bihar,Gopalganj,41,87,128,419.0,391.0,325.2857142857143,362.73333333333335,223.75801790038767,0.3519061583577712,Low,-1.0443824675361157,0,0,19,11,2,2025
2025-11-25,Bihar,Gopalganj,214,305,519,245.0,662.0,364.42857142857144,378.3666666666667,217.44971409711505,1.3680695896669888,High,0.6437789763863582,0,0,25,11,1,2025
2025-12-01,Bihar,Gopalganj,269,331,600,222.0,290.0,418.42857142857144,398.1666666666667,209.26391245857172,1.5031315240083507,High,0.9599047738308423,0,0,1,12,0,2025
2025-12-02,Bihar,Gopalganj,286,403,689,229.0,162.0,484.14285714285717,420.3333333333333,203.4014771813069,1.6352848101265824,High,1.3144066783253023,0,0,2,12,1,2025
2025-12-03,Bihar,Gopalganj,243,354,597,668.0,325.0,474.0,419.8,202.8992275779324,1.4187262357414447,High,0.8690567497724939,0,0,3,12,2,2025
2025-12-04,Bihar,Gopalganj,308,455,763,456.0,571.0,517.8571428571429,430.4,212.3477304345095,1.7686601761706073,High,1.5589572915663001,0,0,4,12,3,2025
2025-12-05,Bihar,Gopalganj,166,287,453,329.0,540.0,535.5714285714286,413.76666666666665,188.2587513802794,1.092180342361167,Medium,0.20729996920724392,0,0,5,12,4,2025
2025-12-06,Bihar,Gopalganj,169,245,414,128.0,419.0,576.4285714285714,406.8666666666667,184.15000132637314,1.0150375939849623,Medium,0.03852731991483512,0,0,6,12,5,2025
2025-12-07,Bihar,Gopalganj,260,396,656,519.0,245.0,596.0,422.73333333333335,184.43500552868284,1.5481434864694776,High,1.2579429973408407,0,0,7,12,6,2025
2025-12-08,Bihar,Gopalganj,196,290,486,600.0,222.0,579.7142857142857,431.8,180.4628913998976,1.1229205175600738,Medium,0.29868365692772475,0,0,8,12,0,2025
2025-12-09,Bihar,Gopalganj,376,511,887,689.0,229.0,608.0,455.3,192.3250033057302,1.9438965592811746,High,2.233027247475569,0,0,9,12,1,2025
2025-12-10,Bihar,Gopalganj,256,317,573,597.0,668.0,604.5714285714286,463.6333333333333,191.81033795685735,1.23323050434034,Medium,0.5672240805424978,0,0,10,12,2,2025
2025-12-11,Bihar,Gopalganj,267,356,623,763.0,456.0,584.5714285714286,477.8333333333333,187.10131559892346,1.3010790114862514,High,0.7717472161449226,0,0,11,12,3,2025
2025-12-12,Bihar,Gopalganj,328,440,768,453.0,329.0,629.5714285714286,486.3333333333333,194.4038337448879,1.575923392612859,High,1.4414592655044853,0,0,12,12,4,2025
2025-12-13,Bihar,Gopalganj,446,535,981,414.0,128.0,710.5714285714286,498.6666666666667,213.3947828165691,1.9633088725817212,High,2.249743799717393,0,0,13,12,5,2025
2025-12-14,Bihar,Gopalganj,76,113,189,656.0,519.0,643.8571428571429,494.5,218.28907597415986,0.38143289606458125,Low,-1.3931382520668694,0,0,14,12,6,2025
2025-12-15,Bihar,Gopalganj,118,186,304,486.0,600.0,617.8571428571429,491.6,220.28032297427868,0.6171335769386926,Low,-0.8477934118968472,0,0,15,12,0,2025
2025-12-16,Bihar,Gopalganj,304,428,732,887.0,689.0,595.7142857142857,493.93333333333334,222.507021715363,1.4789870689655171,High,1.0651417787215893,0,0,16,12,1,2025
2025-12-18,Bihar,Gopalganj,19,20,39,573.0,597.0,519.4285714285714,485.56666666666666,234.81815170001968,0.080153456189628,Low,-1.8936908098352694,0,0,18,12,3,2025
2025-12-19,Bihar,Gopalganj,282,369,651,623.0,763.0,523.4285714285714,501.8666666666667,228.46937972354567,1.2945777542092005,Medium,0.6499051573373424,0,0,19,12,4,2025
2025-12-20,Bihar,Gopalganj,93,141,234,768.0,453.0,447.14285714285717,498.8333333333333,231.48278901290425,0.4681560520173391,Low,-1.1391524269722755,0,0,20,12,5,2025
2025-12-22,Bihar,Gopalganj,1,0,1,981.0,414.0,307.14285714285717,479.8333333333333,248.14790963751568,0.0020797227036395147,Low,-1.9218838080158331,0,0,22,12,0,2025
2025-12-25,Bihar,Gopalganj,464,471,935,189.0,656.0,413.7142857142857,493.0,261.566896566266,1.8927125506072875,High,1.6833805242788826,0,0,25,12,3,2025
2025-12-26,Bihar,Gopalganj,381,558,939,304.0,486.0,504.42857142857144,510.3333333333333,273.4534359067239,1.8363754889178618,High,1.5618921484821706,0,0,26,12,4,2025
2025-12-27,Bihar,Gopalganj,208,288,496,732.0,887.0,470.7142857142857,518.7,268.856473696047,0.9543967673657878,Low,-0.08411878984814797,0,0,27,12,5,2025
2025-12-28,Bihar,Gopalganj,125,139,264,39.0,573.0,502.85714285714283,520.1,267.3634166293539,0.5066206102475532,Low,-0.9543029493983105,0,0,28,12,6,2025
2025-12-29,Bihar,Gopalganj,232,261,493,651.0,623.0,480.2857142857143,528.9,261.73721356642153,0.9303642196640876,Low,-0.13663842861347938,0,0,29,12,0,2025
2025-03-01,Bihar,Jamui,6531,6134,12665,,,12665.0,12665.0,0.0,0.9999210484762356,Low,0.0,0,0,1,3,5,2025
2025-04-01,Bihar,Jamui,7373,4803,12176,,,12420.5,12420.5,345.77521600022175,0.9802358813347825,Low,-0.7050676885739252,0,0,1,4,1,2025
2025-05-01,Bihar,Jamui,5842,3547,9389,,,11410.0,11410.0,1767.2325823162043,0.8228025589343616,Low,-1.1429491913064378,0,0,1,5,3,2025
2025-06-01,Bihar,Jamui,4149,3385,7534,,,10441.0,10441.0,2416.178387454039,0.7215092894081594,Low,-1.2026418964724732,0,0,1,6,6,2025
2025-07-01,Bihar,Jamui,4259,4464,8723,,,10097.4,10097.4,2229.0678096459965,0.8638002059732235,Low,-0.6163041294328057,0,0,1,7,1,2025
2025-09-01,Bihar,Jamui,117,135,252,,,8456.5,8456.5,4486.6815688212155,0.029796039018622524,Low,-1.8282268637333565,0,0,1,9,0,2025
2025-09-02,Bihar,Jamui,105,141,246,,,7283.571428571428,7283.571428571428,5138.636941743172,0.0337700031377471,Low,-1.3692740379020911,0,0,2,9,1,2025
2025-09-03,Bihar,Jamui,136,130,266,12665.0,,5512.285714285715,6406.375,5365.55226654256,0.0415146608400476,Low,-1.1441936451978285,0,0,3,9,2,2025
2025-09-04,Bihar,Jamui,118,133,251,12176.0,,3808.714285714286,5722.444444444444,5422.209538350374,0.043854710644328394,Low,-1.008894162350353,0,0,4,9,3,2025
2025-09-05,Bihar,Jamui,25,57,82,9389.0,,2479.1428571428573,5158.4,5414.343116000109,0.015893320928790172,Low,-0.9374105926919621,0,0,5,9,4,2025
2025-09-06,Bihar,Jamui,124,165,289,7534.0,,1444.142857142857,4715.727272727273,5342.204677675858,0.06127129750982962,Low,-0.8284779527953201,0,0,6,9,5,2025
2025-09-07,Bihar,Jamui,14,16,30,8723.0,,202.28571428571428,4325.25,5270.137813016071,0.006934412019647501,Low,-0.8148620188593244,0,0,7,9,6,2025
2025-09-08,Bihar,Jamui,170,174,344,252.0,,215.42857142857142,4019.0,5165.179667736641,0.08557213930348259,Low,-0.7113573736025439,0,0,8,9,0,2025
2025-09-09,Bihar,Jamui,174,172,346,246.0,,229.71428571428572,3756.6428571428573,5058.703567685528,0.09207900089341722,Low,-0.6740795802594807,0,0,9,9,1,2025
2025-09-10,Bihar,Jamui,219,278,497,266.0,12665.0,262.7142857142857,3539.3333333333335,4946.811262486842,0.14038226155729214,Low,-0.6148846776754804,0,0,10,9,2,2025
2025-09-11,Bihar,Jamui,94,154,248,251.0,12176.0,262.2857142857143,3333.625,4849.39174020825,0.07437118116729767,Low,-0.6361599568177394,0,0,11,9,3,2025
2025-09-12,Bihar,Jamui,118,167,285,82.0,9389.0,291.2857142857143,3154.294117647059,4753.264703925948,0.09032438478747203,Low,-0.6035200596377543,0,0,12,9,4,2025
2025-09-13,Bihar,Jamui,101,108,209,289.0,7534.0,279.85714285714283,2990.6666666666665,4663.306274711613,0.06986072423398329,Low,-0.5963730730436764,0,0,13,9,5,2025
2025-09-14,Bihar,Jamui,8,20,28,30.0,8723.0,279.57142857142856,2834.7368421052633,4582.60392792503,0.009873976874106793,Low,-0.6123427953723428,0,0,14,9,6,2025
2025-09-15,Bihar,Jamui,131,185,316,344.0,252.0,275.57142857142856,2708.8,4495.796230632392,0.1166137722341132,Low,-0.5321121699266984,0,0,15,9,0,2025
2025-09-16,Bihar,Jamui,130,193,323,346.0,246.0,272.2857142857143,2595.190476190476,4412.779641213094,0.12441305942773294,Low,-0.5147947249052021,0,0,16,9,1,2025
2025-09-17,Bihar,Jamui,72,72,144,497.0,266.0,221.85714285714286,2483.7727272727275,4338.025180850956,0.05795298637153571,Low,-0.5392392599145642,0,0,17,9,2,2025
2025-09-18,Bihar,Jamui,183,209,392,248.0,251.0,242.42857142857142,2392.8260869565215,4260.671016850983,0.16375458607286864,Low,-0.46949332293485296,0,0,18,9,3,2025
2025-09-19,Bihar,Jamui,142,211,353,285.0,82.0,252.14285714285714,2307.8333333333335,4187.769486894224,0.1528910705262398,Low,-0.46668439011733504,0,0,19,9,4,2025
2025-09-20,Bihar,Jamui,198,258,456,209.0,289.0,287.42857142857144,2233.76,4116.291922349531,0.20404875691349406,Low,-0.4317789541105752,0,0,20,9,5,2025
2025-10-15,Bihar,Jamui,223,202,425,28.0,30.0,344.14285714285717,2164.1923076923076,4048.6956024797,0.19628741451283419,Low,-0.42946247777916186,0,0,15,10,2,2025
2025-10-16,Bihar,Jamui,172,170,342,316.0,344.0,347.85714285714283,2096.703703703704,3985.530606647528,0.16303541791729934,Low,-0.4401580915439958,0,0,16,10,3,2025
2025-10-17,Bihar,Jamui,220,192,412,323.0,346.0,360.57142857142856,2036.5357142857142,3923.9656384849472,0.20220504460920932,Low,-0.4138980729810393,0,0,17,10,4,2025
2025-10-18,Bihar,Jamui,246,241,487,144.0,497.0,409.57142857142856,1983.103448275862,3863.9863607496227,0.24545091155564053,Low,-0.38709152080570075,0,0,18,10,5,2025
2025-10-19,Bihar,Jamui,185,214,399,392.0,248.0,410.57142857142856,1930.3,3807.7809371755143,0.20659659296846683,Low,-0.4020446503115428,0,0,19,10,6,2025
2025-10-20,Bihar,Jamui,17,18,35,353.0,285.0,365.14285714285717,1509.3,3235.1401520565187,0.023174203800569424,Low,-0.45557359407413317,0,0,20,10,0,2025
2025-10-21,Bihar,Jamui,17,15,32,456.0,209.0,304.57142857142856,1104.5,2539.3853281508073,0.028946178199909543,Low,-0.4221800480877018,0,0,21,10,1,2025
2025-10-22,Bihar,Jamui,3,1,4,425.0,28.0,244.42857142857142,791.6666666666666,2005.579086265203,0.005046257359125316,Low,-0.3925420493307002,0,0,22,10,2,2025
2025-10-23,Bihar,Jamui,15,13,28,342.0,316.0,199.57142857142858,541.4666666666667,1552.464153250063,0.05161607472041293,Low,-0.33053010305543457,0,0,23,10,3,2025
2025-10-24,Bihar,Jamui,200,207,407,412.0,323.0,198.85714285714286,264.26666666666665,151.9530175423567,1.534305101784368,High,0.9331841609061865,0,0,24,10,4,2025
2025-10-25,Bihar,Jamui,157,193,350,487.0,144.0,179.28571428571428,267.53333333333336,152.73161796574624,1.3033763654419066,High,0.5364326984774301,0,0,25,10,5,2025
2025-10-26,Bihar,Jamui,230,236,466,399.0,392.0,188.85714285714286,274.8666666666667,156.88711806929797,1.6892218463025617,High,1.2105695237875158,0,0,26,10,6,2025
2025-10-27,Bihar,Jamui,175,186,361,35.0,353.0,235.42857142857142,278.03333333333336,157.65883798696535,1.2937522398757615,Medium,0.5229249610001732,0,0,27,10,0,2025
2025-10-28,Bihar,Jamui,58,76,134,32.0,456.0,250.0,274.1333333333333,159.7834166297709,0.48703658832081415,Low,-0.8715658385094053,0,0,28,10,1,2025
2025-10-29,Bihar,Jamui,64,71,135,4.0,425.0,268.7142857142857,275.9,157.86732753627703,0.48754062838569884,Low,-0.8869035703255331,0,0,29,10,2,2025
2025-10-30,Bihar,Jamui,47,85,132,28.0,342.0,283.57142857142856,270.6666666666667,160.00589069615268,0.4858895705521472,Low,-0.8612521322487252,0,0,30,10,3,2025
2025-10-31,Bihar,Jamui,157,217,374,407.0,412.0,278.85714285714283,282.1333333333333,154.39173940143363,1.3209324228867436,High,0.5911940172658826,0,0,31,10,4,2025
2025-11-01,Bihar,Jamui,68,117,185,350.0,487.0,255.28571428571428,276.8333333333333,154.92291371969543,0.6658668266346731,Low,-0.5889662471189017,0,0,1,11,5,2025
2025-11-02,Bihar,Jamui,318,332,650,466.0,399.0,281.57142857142856,286.96666666666664,168.91346148623643,2.2572056951036004,High,2.136577821191291,0,0,2,11,6,2025
2025-11-03,Bihar,Jamui,244,286,530,361.0,35.0,305.7142857142857,288.06666666666666,170.4290596342478,1.8334870848708487,High,1.411273758658595,0,0,3,11,0,2025
2025-11-04,Bihar,Jamui,46,73,119,134.0,32.0,303.57142857142856,283.76666666666665,173.08154014864724,0.41788598852861997,Low,-0.9464913196768212,0,0,4,11,1,2025
2025-11-05,Bihar,Jamui,176,190,366,135.0,4.0,336.57142857142856,286.46666666666664,173.73200394688425,1.273191094619666,Medium,0.4551732455235289,0,0,5,11,2,2025
2025-11-06,Bihar,Jamui,442,474,916,132.0,28.0,448.57142857142856,310.03333333333336,207.52656387229467,2.9450219697781588,High,2.9059447171333592,0,0,6,11,3,2025
2025-11-07,Bihar,Jamui,147,155,302,374.0,407.0,438.2857142857143,319.1666666666667,200.5999765072533,0.9432587194169703,Low,-0.08515212632501994,0,0,7,11,4,2025
2025-11-08,Bihar,Jamui,91,114,205,185.0,350.0,441.14285714285717,315.46666666666664,201.6811641031976,0.6477775437118181,Low,-0.5450268018513116,0,0,8,11,5,2025
2025-11-09,Bihar,Jamui,163,184,347,650.0,466.0,397.85714285714283,316.26666666666665,201.75966127930076,1.093717167472158,Medium,0.1515751858107431,0,0,9,11,6,2025
2025-11-10,Bihar,Jamui,265,220,485,530.0,361.0,391.42857142857144,327.6333333333333,201.32500458527826,1.4758089055685162,High,0.7777914894366799,0,0,10,11,0,2025
2025-11-11,Bihar,Jamui,171,204,375,119.0,134.0,428.0,327.06666666666666,201.16144371320158,1.1430603535866695,Medium,0.23710422943622453,0,0,11,11,1,2025
2025-11-12,Bihar,Jamui,68,82,150,366.0,135.0,397.14285714285717,320.3,203.65778429376624,0.4668534080298786,Low,-0.8321208039443592,0,0,12,11,2,2025
2025-11-13,Bihar,Jamui,128,155,283,916.0,132.0,306.7142857142857,314.53333333333336,202.12640860973414,0.8968941474751743,Low,-0.15523994909947042,0,0,13,11,3,2025
2025-11-14,Bihar,Jamui,50,81,131,302.0,374.0,282.2857142857143,304.73333333333335,203.70684367717612,0.4284779764500654,Low,-0.8486933324384202,0,0,14,11,4,2025
2025-11-15,Bihar,Jamui,59,81,140,205.0,185.0,273.0,298.0,205.7606577454981,0.4682274247491639,Low,-0.7641685885642827,0,0,15,11,5,2025
2025-11-16,Bihar,Jamui,130,141,271,347.0,650.0,262.14285714285717,293.3,204.6743671096165,0.9208290859667007,Low,-0.10842381728645345,0,0,16,11,6,2025
2025-11-17,Bihar,Jamui,111,188,299,485.0,530.0,235.57142857142858,287.03333333333336,201.3909362295141,1.0380742969563708,Medium,0.05912649493896444,0,0,17,11,0,2025
2025-11-18,Bihar,Jamui,95,149,244,375.0,119.0,216.85714285714286,281.8666666666667,200.4052331434044,0.8625972189488569,Low,-0.1880123275630325,0,0,18,11,1,2025
2025-11-19,Bihar,Jamui,60,68,128,150.0,366.0,213.71428571428572,284.96666666666664,197.14767497265683,0.44760461592260176,Low,-0.7921701159921614,0,0,19,11,2,2025
2025-11-25,Bihar,Jamui,178,182,360,283.0,916.0,224.71428571428572,295.9,191.65348580364397,1.212529471202425,Medium,0.3327217243571286,0,0,25,11,1,2025
2025-12-01,Bihar,Jamui,294,208,502,131.0,302.0,277.7142857142857,312.5,187.00963464023397,1.6012759170653907,High,1.0079270690707842,0,0,1,12,0,2025
2025-12-02,Bihar,Jamui,300,203,503,140.0,205.0,329.57142857142856,328.3333333333333,182.1362380071584,1.527327935222672,High,0.9537526191830988,0,0,2,12,1,2025
2025-12-03,Bihar,Jamui,246,215,461,271.0,347.0,356.7142857142857,330.1333333333333,183.20418857832274,1.392188443728609,High,0.7104434903282495,0,0,3,12,2,2025
2025-12-04,Bihar,Jamui,284,263,547,299.0,485.0,392.14285714285717,336.7,187.42283929567694,1.6197808705952028,High,1.1161067351818905,0,0,4,12,3,2025
2025-12-05,Bihar,Jamui,183,152,335,244.0,375.0,405.14285714285717,332.3333333333333,185.82571243586506,1.0050000000000001,Medium,0.014273552777603452,0,0,5,12,4,2025
2025-12-06,Bihar,Jamui,194,123,317,128.0,150.0,432.14285714285717,330.8666666666667,185.76528262806002,0.9552028927280032,Low,-0.07424648988046623,0,0,6,12,5,2025
2025-12-07,Bihar,Jamui,268,215,483,360.0,283.0,449.7142857142857,342.5,183.93041225344467,1.4061135371179039,High,0.7597452376164425,0,0,7,12,6,2025
2025-12-08,Bihar,Jamui,324,131,455,502.0,131.0,443.0,353.1666666666667,180.73300622804865,1.2847058823529411,Medium,0.5603458361633396,0,0,8,12,0,2025
2025-12-09,Bihar,Jamui,804,345,1149,503.0,140.0,535.2857142857143,387.06666666666666,227.21916100196043,2.9608314722556264,High,3.3386036912421577,1,0,9,12,1,2025
2025-12-10,Bihar,Jamui,361,135,496,461.0,271.0,540.2857142857143,391.1333333333333,228.06740282180417,1.2648758925535533,Medium,0.4577982959375692,0,0,10,12,2,2025
2025-12-11,Bihar,Jamui,577,197,774,547.0,299.0,572.7142857142857,410.76666666666665,234.95849719109313,1.8797053347365014,High,1.5393950108063519,0,0,11,12,3,2025
2025-12-12,Bihar,Jamui,819,243,1062,335.0,244.0,676.5714285714286,424.5,260.11757951436476,2.4958871915393654,High,2.4414288811409937,0,0,12,12,4,2025
2025-12-13,Bihar,Jamui,1400,393,1793,317.0,128.0,887.4285714285714,466.6,360.5868397009455,3.8344739093242084,High,3.6682750984438877,1,0,13,12,5,2025
2025-12-14,Bihar,Jamui,109,72,181,483.0,360.0,844.2857142857143,468.6666666666667,358.6986376384448,0.38537970191625265,Low,-0.799743553534996,0,0,14,12,6,2025
2025-12-15,Bihar,Jamui,163,54,217,455.0,502.0,810.2857142857143,463.7,361.19210191082084,0.4669679363029912,Low,-0.6811302584967538,0,0,15,12,0,2025
2025-12-16,Bihar,Jamui,694,194,888,1149.0,503.0,773.0,462.76666666666665,360.0173064167032,1.9147559836124488,High,1.1778752036959386,0,0,16,12,1,2025
2025-12-18,Bihar,Jamui,26,7,33,496.0,461.0,706.8571428571429,453.8,367.43297770266406,0.07255936675461741,Low,-1.142134459906023,0,0,18,12,3,2025
2025-12-19,Bihar,Jamui,744,235,979,774.0,547.0,736.1428571428571,479.6,376.42452190266954,2.0370370370370368,High,1.3231784662067758,0,0,19,12,4,2025
2025-12-20,Bihar,Jamui,213,87,300,1062.0,335.0,627.2857142857143,478.03333333333336,377.09264235667393,0.6262612205135342,Low,-0.47087225031315344,0,0,20,12,5,2025
2025-12-25,Bihar,Jamui,904,251,1155,1793.0,317.0,536.1428571428571,500.3666666666667,396.8426669334445,2.303703211222658,High,1.6454578348250606,0,0,25,12,3,2025
2025-12-26,Bihar,Jamui,746,320,1066,181.0,483.0,662.5714285714286,523.4,409.1769366878339,2.032799389778795,High,1.3228437570904845,0,0,26,12,4,2025
2025-12-27,Bihar,Jamui,389,135,524,217.0,455.0,706.4285714285714,535.8666666666667,403.05974001751497,0.9760337762324599,Low,-0.02936859452058323,0,0,27,12,5,2025
2025-12-28,Bihar,Jamui,249,110,359,888.0,1149.0,630.8571428571429,538.4,401.6519852327106,0.6655543196143864,Low,-0.44554604616270965,0,0,28,12,6,2025
2025-12-29,Bihar,Jamui,538,187,725,33.0,496.0,729.7142857142857,558.2,395.4695506827797,1.296494992846924,Medium,0.4207132671670384,0,0,29,12,0,2025
2025-03-01,Bihar,Jehanabad,2391,4017,6408,,,6408.0,6408.0,0.0,0.9998439694180059,Low,0.0,0,0,1,3,5,2025
2025-04-01,Bihar,Jehanabad,2739,2931,5670,,,6039.0,6039.0,521.8448045156721,0.9387417218543046,Low,-0.705754359253539,0,0,1,4,1,2025
2025-05-01,Bihar,Jehanabad,1865,1881,3746,,,5274.666666666667,5274.666666666667,1374.3279569787314,0.7100524420294433,Low,-1.1114924690579142,0,0,1,5,3,2025
2025-06-01,Bihar,Jehanabad,1798,1986,3784,,,4902.0,4902.0,1347.1104879209674,0.7717723842545381,Low,-0.8293088808500854,0,0,1,6,6,2025
2025-07-01,Bihar,Jehanabad,1779,2557,4336,,,4788.8,4788.8,1193.776025894305,0.9052570044678274,Low,-0.3789831652012549,0,0,1,7,1,2025
2025-09-01,Bihar,Jehanabad,64,95,159,,,4017.1666666666665,4017.1666666666665,2170.849825913038,0.039570284955825624,Low,-1.7764426530018975,0,0,1,9,0,2025
2025-09-02,Bihar,Jehanabad,57,72,129,,,3461.714285714286,3461.714285714286,2467.154009129123,0.03725401212921325,Low,-1.350286195021606,0,0,2,9,1,2025
2025-09-03,Bihar,Jehanabad,53,62,115,6408.0,,2562.714285714286,3043.375,2572.4232009916254,0.03777458427427633,Low,-1.1379298200434347,0,0,3,9,2,2025
2025-09-04,Bihar,Jehanabad,45,78,123,5670.0,,1770.2857142857142,2718.8888888888887,2595.7295912924196,0.04522243555700805,Low,-0.9996762456875179,0,0,4,9,3,2025
2025-09-05,Bihar,Jehanabad,15,38,53,3746.0,,1242.7142857142858,2452.3,2588.4092948716166,0.02160355439611951,Low,-0.9265819832932043,0,0,5,9,4,2025
2025-09-06,Bihar,Jehanabad,77,68,145,3784.0,,722.8571428571429,2242.5454545454545,2552.2231627989104,0.0646298472385429,Low,-0.8215284449503701,0,0,6,9,5,2025
2025-09-07,Bihar,Jehanabad,10,9,19,4336.0,,106.14285714285714,2057.25,2516.682019319015,0.009231142961253491,Low,-0.8095740384845374,0,0,7,9,6,2025
2025-09-08,Bihar,Jehanabad,34,68,102,159.0,,98.0,1906.8461538461538,2469.8093329294957,0.053463430368518666,Low,-0.7304675960998788,0,0,8,9,0,2025
2025-09-09,Bihar,Jehanabad,59,78,137,129.0,,99.14285714285714,1780.4285714285713,2419.6012613106864,0.0769045709703288,Low,-0.678934030852608,0,0,9,9,1,2025
2025-09-10,Bihar,Jehanabad,86,144,230,115.0,6408.0,115.57142857142857,1677.0666666666666,2365.7026581264745,0.1370624925509515,Low,-0.6114273213400585,0,0,10,9,2,2025
2025-09-11,Bihar,Jehanabad,54,84,138,123.0,5670.0,117.71428571428571,1580.875,2317.6477694708774,0.08723824575266693,Low,-0.6222915869318385,0,0,11,9,3,2025
2025-09-12,Bihar,Jehanabad,51,90,141,53.0,3746.0,130.28571428571428,1496.1764705882354,2271.063248659483,0.09417727487034418,Low,-0.5964519127659801,0,0,12,9,4,2025
2025-09-13,Bihar,Jehanabad,41,63,104,145.0,3784.0,124.42857142857143,1418.8333333333333,2227.5564626104647,0.07324803380678484,Low,-0.5899932783364065,0,0,13,9,5,2025
2025-09-14,Bihar,Jehanabad,13,26,39,19.0,4336.0,127.28571428571429,1346.2105263157894,2187.8181058596906,0.02894870492635856,Low,-0.59722209114419,0,0,14,9,6,2025
